CODIGO,REFERENCIA,BARRA,DESCRICAO,SERVICO,PRODUTO,TIPO,UNIDADE,CODCAT,CATEGORIA,CODMAR,MARCA,QUANT_MINI,QUANT_ATUA,QUANT_MAX,QUANT_UNID,P_CUSTO,P_VENDA,MENSAGEM,IPI,COD_SIT,COD_IPI,AL_IPI,CLAS_FIS,AL_ICMS,FOTO,OBS,IMPRESSO,PECA,QUANTIDADE,GRUPO,M3,QUANTIDADE,COMPRADO,DESCONTO,DATA,ENTANT,SAIANT,SALDOANT,ENTRADA,SAIDA,SALDO,MARGEM,AVISOMIN,AVISOZER,FALTA,MAIS_VEND,MAIS_QUAN,PRAZO,MARGEM2,ATACADO,MARGEM3,FOTO1,FOTO2,LOCALIZA,VENZER,VENCIMENTO,LUCRO,TOT_CUSTO,LUCROP,BLOQUEARD,LIMITED,COMISSAO,DESC_NCM,ORIG_PROD,CODI_IPI,CODI_PIS,CODI_COFI,TRIB_NACI,TRIB_IMPO,TRIB_ESTA,TRIB_MUNI,CFOP_VEND,CFOP_DESC,ICMS_ST_S,ICMS_ST_N,ICMS_REDU,PROD_ST,D_ORIGEM,D_PIS,D_COFINS,D_IPI,D_CSOSN,CODI_CSOSN,CODI_CEST,CODI_ESPEG,DESC_GRUPE,PROD_CONT,GTIN,DESC_ANP,BC_ST,VAL_ST,EPARALELO
54,,,BATERIA PIONEIRO 60HP OD 18 MESES,False,True,PRODUTO,UNI,7,BATERIA,0,,0.0,0.0,0.0,0.0,203.65,360.0,,,,,0.0,,0,,,False,0,,,,,False,0,2026-01-09,0.0,0.0,0.0,0.0,0.0,0.0,76.77,True,True,0.0,3507.0,12.0,0.0,0.0,0.0,0.0,,,,True,,909.08,2597.92,34.99,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,1.0
55,,,ELETROVENTILADOR,False,True,PRODUTO,UN,3,PEÇA,0,,0.0,0.0,0.0,0.0,1018.57,1187.65,,,,,0.0,,0,,,False,0,,,,,False,0,2025-10-22,0.0,0.0,0.0,0.0,0.0,0.0,16.6,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,True,,0.0,0.0,0.0,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,-1.0
56,,,PRISIONEIRO RODA,False,True,PRODUTO,UN,3,PEÇA,0,,0.0,11.0,0.0,0.0,5.0,10.0,,,,,0.0,,0,,,False,0,,,,,False,0,2025-04-17,0.0,0.0,0.0,0.0,0.0,0.0,100.0,True,True,0.0,85.0,6.0,0.0,0.0,0.0,0.0,,,,True,,58.07,26.93,215.63,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,-5.0
57,,,CRUZETA CARDAN,False,True,PRODUTO,UN,3,PEÇA,0,,0.0,0.0,0.0,0.0,50.42,61.33,,,,,0.0,,0,,,False,0,,,,,False,0,2023-09-25,0.0,0.0,0.0,0.0,0.0,0.0,21.64,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,True,,0.0,0.0,0.0,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,0.0
58,,,CORREIA MICRO V,False,True,PRODUTO,UN,3,PEÇA,0,,0.0,14.0,0.0,0.0,61.57,77.2,,,,,0.0,,0,,,False,0,,,,,False,0,2026-04-13,0.0,0.0,0.0,0.0,0.0,0.0,25.39,True,True,0.0,2155.0,29.0,0.0,0.0,0.0,0.0,,,,True,,607.89,1547.11,39.29,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,7.0
59,,,BUCHA BALANÇA DIANTEIRA PART TRAS,False,True,PRODUTO,UN,3,PEÇA,0,,0.0,-14.0,0.0,0.0,107.06,146.33,,,,,0.0,,0,,,False,0,,,,,False,0,2024-10-09,0.0,0.0,0.0,0.0,0.0,0.0,36.68,True,True,-5.0,1345.0,22.0,0.0,0.0,0.0,0.0,,,,True,,389.02,955.98,40.69,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,23.0
60,,,BUCHA BALANÇA DIANTEIRA PARTE DIAN,False,True,PRODUTO,UN,3,PEÇA,0,,0.0,-9.0,0.0,0.0,37.76,54.41,,,,,0.0,,0,,,False,0,,,,,False,0,2024-08-22,0.0,0.0,0.0,0.0,0.0,0.0,44.09,True,True,-2.0,1090.0,19.0,0.0,0.0,0.0,0.0,,,,True,,-137.9,1227.9,-11.23,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,27.0
62,,,PLAINAR CABEÇOTE,True,False,SERVICO,UN,2,INTERNO,0,,0.0,0.0,0.0,0.0,0.0,158.0,,,,,0.0,,0,,,False,0,,,,,False,0,2022-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,False,,0.0,0.0,0.0,False,0.0,12.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,0.0
63,,,AUTOMATICO PARTIDA,False,True,PRODUTO,UN,3,PEÇA,0,,0.0,0.0,0.0,0.0,155.0,221.67,,,,,0.0,,0,,,False,0,,,,,False,0,2025-12-03,0.0,0.0,0.0,0.0,0.0,0.0,43.01,True,True,0.0,1430.0,6.0,0.0,0.0,0.0,0.0,,,,True,,705.5,724.5,97.38,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,1.0
64,,,PORTA ESCOVAS,False,True,PRODUTO,UN,3,PEÇA,0,,0.0,0.0,0.0,0.0,90.0,159.89,,,,,0.0,,0,,,False,0,,,,,False,0,2025-12-03,0.0,0.0,0.0,0.0,0.0,0.0,77.65,True,True,0.0,1260.0,13.0,0.0,0.0,0.0,0.0,,,,True,,508.02,751.98,67.56,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,-2.0
65,,,RELE ACD,False,True,PRODUTO,UN,3,PEÇA,0,,0.0,3.0,0.0,0.0,52.0,73.07,,,,,0.0,,0,,,False,0,,,,,False,0,2026-04-07,0.0,0.0,0.0,0.0,0.0,0.0,40.51,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,True,,0.0,0.0,0.0,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,0.0
66,,,PORCA RODA CROMADA,False,True,PRODUTO,UN,3,PEÇA,0,,0.0,10.0,0.0,0.0,15.2,33.69,,,,,0.0,,0,,,False,0,,,,,False,0,2026-01-13,0.0,0.0,0.0,0.0,0.0,0.0,121.63,True,True,0.0,75.0,7.0,0.0,0.0,0.0,0.0,,,,True,,7.87,67.13,11.72,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,-16.0
67,,,SENSOR COMBUSTIVEL,False,True,PRODUTO,UN,3,PEÇA,0,,0.0,-3.0,0.0,0.0,86.12,106.96,,,,,0.0,,0,,,False,0,,,,,False,0,2026-04-13,0.0,0.0,0.0,0.0,0.0,0.0,24.2,True,True,-2.0,510.0,3.0,0.0,0.0,0.0,0.0,,,,True,,184.21,325.79,56.54,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,-1.0
68,,,CALHA CHUVA,False,True,PRODUTO,UN,3,PEÇA,0,,0.0,0.0,0.0,0.0,231.03,279.11,,,,,0.0,,0,,,False,0,,,,,False,0,2024-10-30,0.0,0.0,0.0,0.0,0.0,0.0,20.81,True,True,0.0,190.0,1.0,0.0,0.0,0.0,0.0,,,,True,,-8.0,198.0,-4.04,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,0.0
70,,,PNEU 185/60/14 IMPOR PROMOÇÃO,False,True,PRODUTO,UNI,5,PNEU,185,..,0.0,8.0,0.0,0.0,229.0,310.0,,,,,0.0,,0,,,False,0,,,,,False,0,2024-12-13,0.0,0.0,0.0,0.0,0.0,0.0,35.37,True,True,0.0,11156.0,38.0,0.0,0.0,0.0,0.0,,,,True,,2847.96,8308.04,34.28,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,10.0
71,,,COXIM MOTOR DIANTEIRO,False,True,PRODUTO,UN,3,PEÇA,0,,0.0,0.0,0.0,0.0,115.24,139.65,,,,,0.0,,0,,,False,0,,,,,False,0,2026-02-06,0.0,0.0,0.0,0.0,0.0,0.0,21.18,True,True,0.0,1667.0,9.0,0.0,0.0,0.0,0.0,,,,True,,130.09,1536.91,8.46,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,15.0
72,,,COXIM CAMBIO INFERIOR,False,True,PRODUTO,UN,3,PEÇA,0,,0.0,-6.0,0.0,0.0,121.98,179.38,,,,,0.0,,0,,,False,0,,,,,False,0,2024-04-11,0.0,0.0,0.0,0.0,0.0,0.0,47.06,True,True,0.0,340.0,2.0,0.0,0.0,0.0,0.0,,,,True,,146.43,193.57,75.65,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,3.0
73,,,COXIM BARRA TENSOR,False,True,PRODUTO,PR,3,PEÇA,0,,0.0,2.0,0.0,0.0,77.34,112.45,,,,,0.0,,0,,,False,0,,,,,False,0,2024-05-21,0.0,0.0,0.0,0.0,0.0,0.0,45.4,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,True,,0.0,0.0,0.0,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,1.0
74,,,TAMPA RADIADOR,False,True,PRODUTO,UN,3,PEÇA,0,,0.0,-2.0,0.0,0.0,35.47,77.97,,,,,0.0,,0,,,False,0,,,,,False,0,2025-06-04,0.0,0.0,0.0,0.0,0.0,0.0,119.83,True,True,0.0,95.0,3.0,0.0,0.0,0.0,0.0,,,,True,,22.5,72.5,31.03,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,-2.0
75,,,CONEXAO GARGALO,False,True,PRODUTO,UN,3,PEÇA,0,,0.0,0.0,0.0,0.0,6.98,17.83,,,,,0.0,,0,,,False,0,,,,,False,0,2022-11-28,0.0,0.0,0.0,0.0,0.0,0.0,155.43,True,True,0.0,30.0,1.0,0.0,0.0,0.0,0.0,,,,True,,23.02,6.98,329.8,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,0.0
76,,,SENSOR ABS,False,True,PRODUTO,UN,3,PEÇA,0,,0.0,1.0,0.0,0.0,88.23,122.87,,,,,0.0,,0,,,False,0,,,,,False,0,2026-02-04,0.0,0.0,0.0,0.0,0.0,0.0,39.26,True,True,0.0,1600.0,11.0,0.0,0.0,0.0,0.0,,,,True,,373.82,1226.18,30.49,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,5.0
77,,,FILTRO LUB CAMBIO,False,True,PRODUTO,UNI,4,LUBRIFICANTE,0,,0.0,0.0,0.0,0.0,45.84,80.0,,,,,0.0,,0,,,False,0,,,,,False,0,2022-11-24,0.0,0.0,0.0,0.0,0.0,0.0,74.52,False,True,0.0,80.0,2.0,0.0,0.0,0.0,0.0,,,,True,,26.62,53.38,49.87,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,1.0
78,,,CILINDRO MESTRE,False,True,PRODUTO,UN,3,PEÇA,0,,0.0,-3.0,0.0,0.0,227.0,313.01,,,,,0.0,,0,,,False,0,,,,,False,0,2026-02-09,0.0,0.0,0.0,0.0,0.0,0.0,37.89,True,True,-1.0,990.0,3.0,0.0,0.0,0.0,0.0,,,,True,,195.12,794.88,24.55,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,-1.0
79,,,BARRA AXIAL,False,True,PRODUTO,UN,3,PEÇA,0,,0.0,-2.0,0.0,0.0,48.0,83.42,,,,,0.0,,0,,,False,0,,,,,False,0,2026-01-07,0.0,0.0,0.0,0.0,0.0,0.0,73.79,True,True,0.0,687.0,11.0,0.0,0.0,0.0,0.0,,,,True,,288.98,398.02,72.6,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,6.0
80,,,COXIM AMORTECEDOR,False,True,PRODUTO,UN,3,PEÇA,0,,0.0,-19.0,0.0,0.0,71.5,103.36,,,,,0.0,,0,,,False,0,,,,,False,0,2025-04-07,0.0,0.0,0.0,0.0,0.0,0.0,44.56,True,True,0.0,600.0,6.0,0.0,0.0,0.0,0.0,,,,True,,197.62,402.38,49.11,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,0.0
81,,,RETENTOR POLIA DIANT,False,True,PRODUTO,UN,3,PEÇA,0,,0.0,1.0,0.0,0.0,15.47,23.66,,,,,0.0,,0,,,False,0,,,,,False,0,2024-05-20,0.0,0.0,0.0,0.0,0.0,0.0,52.91,True,True,0.0,125.0,2.0,0.0,0.0,0.0,0.0,,,,True,,60.48,64.52,93.74,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,2.0
82,,,KIT COIFA CAMBIO,False,True,PRODUTO,UN,3,PEÇA,0,,0.0,0.0,0.0,0.0,16.79,33.66,,,,,0.0,,0,,,False,0,,,,,False,0,2024-07-10,0.0,0.0,0.0,0.0,0.0,0.0,100.45,True,True,-1.0,90.0,2.0,0.0,0.0,0.0,0.0,,,,True,,39.26,50.74,77.37,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,0.0
83,,,PESCADOR OLEO,False,True,PRODUTO,UNI,3,PEÇA,0,,0.0,0.0,0.0,0.0,61.4,107.11,,,,,0.0,,0,,,False,0,,,,,False,0,2026-03-09,0.0,0.0,0.0,0.0,0.0,0.0,74.45,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,True,,0.0,0.0,0.0,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,2.0
84,,,RETENTOR TRASEIRO,False,True,PRODUTO,UNI,3,PEÇA,0,,0.0,0.0,0.0,0.0,114.13,163.51,,,,,0.0,,0,,,False,0,,,,,False,0,2024-02-01,0.0,0.0,0.0,0.0,0.0,0.0,43.27,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,True,,0.0,0.0,0.0,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,-1.0
85,,,VENTUINHA,False,True,PRODUTO,UN,3,PEÇA,0,,0.0,-1.0,0.0,0.0,180.0,298.42,,,,,0.0,,0,,,False,0,,,,,False,0,2024-11-29,0.0,0.0,0.0,0.0,0.0,0.0,65.79,True,True,0.0,490.0,1.0,0.0,0.0,0.0,0.0,,,,True,,330.0,160.0,206.25,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,0.0
86,,,COLA BLACK,False,True,PRODUTO,UN,2,INTERNO,0,,0.0,-55.0,0.0,0.0,28.74,143.7,,,,,0.0,,0,,,False,0,,,,,False,0,2026-03-09,0.0,0.0,0.0,0.0,0.0,0.0,400.0,True,True,-14.0,1168.0,26.0,0.0,0.0,0.0,0.0,,,,True,,606.34,561.66,107.95,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,16.0
87,,,MODULO VENTUINHA,False,True,PRODUTO,UN,3,PEÇA,0,,0.0,0.0,0.0,0.0,250.0,450.0,,,,,0.0,,0,,,False,0,,,,,False,0,2022-10-14,0.0,0.0,0.0,0.0,0.0,0.0,80.0,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,True,,0.0,0.0,0.0,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,0.0
88,,,PNEU 185/60/15 IMPOR PROMOÇÃO,False,True,PRODUTO,UNI,5,PNEU,0,,0.0,18.0,0.0,0.0,219.0,320.0,,,,,0.0,,0,,,False,0,,,,,False,0,2024-11-05,0.0,0.0,0.0,0.0,0.0,0.0,46.12,True,True,0.0,8530.0,28.0,0.0,0.0,0.0,0.0,,,,True,,2197.38,6332.62,34.7,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,2.0
89,,,REGULADOR VOLTAGEM,False,True,PRODUTO,UNI,3,PEÇA,0,,0.0,0.0,0.0,0.0,140.0,181.05,,,,,0.0,,0,,,False,0,,,,,False,0,2026-01-07,0.0,0.0,0.0,0.0,0.0,0.0,29.32,True,True,-1.0,1605.0,8.0,0.0,0.0,0.0,0.0,,,,True,,213.92,1391.08,15.38,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,2.0
90,,,JOGO PISTAO,False,True,PRODUTO,JG,3,PEÇA,0,,0.0,-6.0,0.0,0.0,97.7,216.34,,,,,0.0,,0,,,False,0,,,,,False,0,2026-02-04,0.0,0.0,0.0,0.0,0.0,0.0,121.43,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,True,,0.0,0.0,0.0,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,31.0
91,,,BRONZINA BIELA,False,True,PRODUTO,UN,3,PEÇA,0,,0.0,2.0,0.0,0.0,117.0,231.7,,,,,0.0,,0,,,False,0,,,,,False,0,2026-04-07,0.0,0.0,0.0,0.0,0.0,0.0,98.03,True,True,0.0,815.0,5.0,0.0,0.0,0.0,0.0,,,,True,,231.39,583.61,39.65,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,12.0
92,,,BRONZINA MANCAL,False,True,PRODUTO,UN,3,PEÇA,0,,0.0,0.0,0.0,0.0,86.87,130.31,,,,,0.0,,0,,,False,0,,,,,False,0,2026-04-06,0.0,0.0,0.0,0.0,0.0,0.0,50.0,True,True,0.0,605.0,4.0,0.0,0.0,0.0,0.0,,,,True,,143.76,461.24,31.17,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,10.0
93,,,KIT DENTADA,False,True,PRODUTO,UN,3,PEÇA,0,,0.0,-6.0,0.0,0.0,113.56,170.0,,,,,0.0,,0,,,False,0,,,,,False,0,2022-12-14,0.0,0.0,0.0,0.0,0.0,0.0,49.7,True,True,-5.0,2760.0,12.0,0.0,0.0,0.0,0.0,,,,True,,1397.28,1362.72,102.54,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,3.0
94,,,JOGO ANEIS,False,True,PRODUTO,JG,3,PEÇA,0,,0.0,-2.0,0.0,0.0,213.9,311.12,,,,,0.0,,0,,,False,0,,,,,False,0,2026-03-05,0.0,0.0,0.0,0.0,0.0,0.0,45.45,True,True,0.0,1040.0,3.0,0.0,0.0,0.0,0.0,,,,True,,473.99,566.01,83.74,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,7.0
95,,,RETENTOR VIRABREQUIM TRASEIRO,False,True,PRODUTO,UN,3,PEÇA,0,,0.0,1.0,0.0,0.0,267.75,389.44,,,,,0.0,,0,,,False,0,,,,,False,0,2026-04-13,0.0,0.0,0.0,0.0,0.0,0.0,45.45,True,True,-2.0,1573.0,8.0,0.0,0.0,0.0,0.0,,,,True,,-104.43,1677.43,-6.23,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,11.0
96,,,RETENTOR COMANDO VALVULA,False,True,PRODUTO,UNI,3,PEÇA,0,,0.0,3.0,0.0,0.0,27.31,36.62,,,,,0.0,,0,,,False,0,,,,,False,0,2026-04-13,0.0,0.0,0.0,0.0,0.0,0.0,34.09,True,True,-3.0,1430.0,22.0,0.0,0.0,0.0,0.0,,,,True,,857.8,572.2,149.91,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,6.0
97,,,CORREIA ALTERNADOR,False,True,PRODUTO,UN,3,PEÇA,0,,0.0,-1.0,0.0,0.0,22.64,37.73,,,,,0.0,,0,,,False,0,,,,,False,0,2025-04-30,0.0,0.0,0.0,0.0,0.0,0.0,66.67,True,True,0.0,440.0,7.0,0.0,0.0,0.0,0.0,,,,True,,106.65,333.35,31.99,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,0.0
98,,,TINTA SPRAY,False,True,PRODUTO,UN,2,INTERNO,0,,0.0,27.0,0.0,0.0,38.5,86.63,,,,,0.0,,0,,,False,0,,,,,False,0,2026-04-13,0.0,0.0,0.0,0.0,0.0,0.0,125.0,True,True,0.0,206.0,7.0,0.0,0.0,0.0,0.0,,,,True,,-16.79,222.79,-7.54,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,4.0
99,,,DESCARBONIZANTE,False,True,PRODUTO,UNI,4,LUBRIFICANTE,0,,0.0,-13.0,0.0,0.0,23.93,40.0,,,,,0.0,,0,,,False,0,,,,,False,0,2025-09-26,0.0,0.0,0.0,0.0,0.0,0.0,67.15,True,True,0.0,3400.0,86.0,0.0,0.0,0.0,0.0,,,,True,,2248.25,1151.75,195.2,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,31.0
100,,,ABRACADEIRA,False,True,PRODUTO,UN,3,PEÇA,0,,0.0,875.0,0.0,0.0,2.93,5.86,,,,,0.0,,0,,,False,0,,,,,False,0,2026-04-13,0.0,0.0,0.0,0.0,0.0,0.0,100.0,True,True,0.0,1247.0,122.0,0.0,0.0,0.0,0.0,,,,True,,701.13,545.87,128.44,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,81.0
101,,,SILICONE,False,True,PRODUTO,UN,2,INTERNO,0,,0.0,98.0,0.0,0.0,23.2,42.2,,,,,0.0,,0,,,False,0,,,,,False,0,2025-12-05,0.0,0.0,0.0,0.0,0.0,0.0,81.88,True,True,0.0,140.0,4.0,0.0,0.0,0.0,0.0,,,,True,,37.67,102.33,36.81,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,-1.0
102,,,SELO BLOCO MOTOR,False,True,PRODUTO,UNI,3,PEÇA,0,,0.0,0.0,0.0,0.0,6.5,21.31,,,,,0.0,,0,,,False,0,,,,,False,0,2026-02-09,0.0,0.0,0.0,0.0,0.0,0.0,227.87,True,True,0.0,865.0,45.0,0.0,0.0,0.0,0.0,,,,True,,411.87,453.13,90.89,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,13.0
103,,,RETENTOR COM FLANGE TRAS,False,True,PRODUTO,UN,3,PEÇA,0,,0.0,0.0,0.0,0.0,180.0,260.0,,,,,0.0,,0,,,False,0,,,,,False,0,2022-10-17,0.0,0.0,0.0,0.0,0.0,0.0,44.44,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,True,,0.0,0.0,0.0,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,0.0
104,,,PARAFUSO,False,True,PRODUTO,UN,3,PEÇA,0,,0.0,-77.0,0.0,0.0,4.21,10.53,,,,,0.0,,0,,,False,0,,,,,False,0,2026-02-06,0.0,0.0,0.0,0.0,0.0,0.0,150.0,True,True,-24.0,75.0,10.0,0.0,0.0,0.0,0.0,,,,True,,55.0,20.0,275.0,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,39.0
105,,,BATENTE SUSPENSAO TRAS,False,True,PRODUTO,UNI,3,PEÇA,0,,0.0,-3.0,0.0,0.0,111.36,166.05,,,,,0.0,,0,,,False,0,,,,,False,0,2026-03-10,0.0,0.0,0.0,0.0,0.0,0.0,49.11,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,True,,0.0,0.0,0.0,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,2.0
106,,,REGULADOR VALVULA,False,True,PRODUTO,UNI,3,PEÇA,0,,0.0,0.0,0.0,0.0,135.0,202.5,,,,,0.0,,0,,,False,0,,,,,False,0,2023-12-04,0.0,0.0,0.0,0.0,0.0,0.0,50.0,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,True,,0.0,0.0,0.0,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,1.0
107,,,LAMPADA T69,False,True,PRODUTO,UNI,6,LAMPADA,0,,0.0,13.0,0.0,0.0,2.5,25.0,,,,,0.0,,0,,,False,0,,,,,False,0,2025-09-11,0.0,0.0,0.0,0.0,0.0,0.0,900.0,True,True,0.0,1005.0,46.0,0.0,0.0,0.0,0.0,,,,True,,856.0,149.0,574.5,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,22.0
108,,,PNEU 195/60/15 IMPOR,False,True,PRODUTO,UNI,5,PNEU,0,,0.0,9.0,0.0,0.0,229.0,310.0,,,,,0.0,,0,,,False,0,,,,,False,0,2024-05-17,0.0,0.0,0.0,0.0,0.0,0.0,35.37,True,True,0.0,5800.0,18.0,0.0,0.0,0.0,0.0,,,,True,,1361.66,4438.34,30.68,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,2.0
109,,,BUCHA DIANTEIRA,False,True,PRODUTO,UNI,3,PEÇA,0,,0.0,0.0,0.0,0.0,32.35,66.6,,,,,0.0,,0,,,False,0,,,,,False,0,2024-05-20,0.0,0.0,0.0,0.0,0.0,0.0,105.87,True,True,-2.0,260.0,6.0,0.0,0.0,0.0,0.0,,,,True,,12.26,247.74,4.95,False,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,False,False,0.0,,,,,,,,,0,,,,,0.0,0.0,-2.0
