NUMERO,ORDEM,ORCAMENTO,VENDA,DATA,TIPO,SERVICO,PRODUTO,UNIDADE,CODFOR,FORNECEDOR,CODPRO,DESCRICAO,CUSTO,VALOR,QUANTIA,DESCONTO,DESCONTOP,TOTAL,CODUSU,USUARIO,STATUS,CONTROLE,REFERENCIA,DATA_ENTRE,HORA_ENTRE,FALTAS,OBS,BARRA,TABELA1,TABELA2,TABELA3,TABELA,CODTEC,TECNICO,PEDIDO,DATASAI,HORASAI,NF,BC_ST,VAL_ST,TELEFONE
77,False,False,False,2022-10-25,PRODUTO,False,False,UN,3,MAESTRI AUTO PEÇAS,161,FILTRO COMBUSTIVEL,155.9,155.9,1.0,0.0,0.0,155.9,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
77,False,False,False,2022-10-25,PRODUTO,False,False,UN,3,MAESTRI AUTO PEÇAS,52,BOMBA ELETRICA INJECAO COMB,191.56,132.0,1.0,0.0,0.0,132.0,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
79,False,False,False,2022-10-27,PRODUTO,False,False,UN,1,ZENO AUTO PEÇAS,28,BOBINA IGNICAO,361.18,210.32,1.0,0.0,0.0,210.32,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
80,False,False,False,2022-10-27,PRODUTO,False,False,un,1,ZENO AUTO PEÇAS,113,VELA IGNICAO,23.77,17.3,4.0,0.0,0.0,69.2,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
80,False,False,False,2022-10-27,PRODUTO,False,False,UN,1,ZENO AUTO PEÇAS,68,CALHA CHUVA,153.13,198.0,1.0,0.0,0.0,198.0,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
81,False,False,False,2022-10-26,PRODUTO,False,False,UN,3,MAESTRI AUTO PEÇAS,162,TERMINAL CABO COMANDO MARCHA,75.0,75.0,1.0,0.0,0.0,75.0,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
82,False,False,False,2022-10-26,PRODUTO,False,False,KT,1,ZENO AUTO PEÇAS,157,KIT BAATENTE COIFA DIANTEIRO,17.95,17.95,2.0,0.0,0.0,35.9,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
82,False,False,False,2022-10-26,PRODUTO,False,False,UN,1,ZENO AUTO PEÇAS,158,ARTICULADOR,36.61,36.61,1.0,0.0,0.0,36.61,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
82,False,False,False,2022-10-26,PRODUTO,False,False,un,1,ZENO AUTO PEÇAS,137,BIELETA DIANTEIRA,56.85,56.85,1.0,0.0,0.0,56.85,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
83,False,False,False,2022-10-27,PRODUTO,False,False,UN,1,ZENO AUTO PEÇAS,26,HOMOCINETICA,160.3,160.3,1.0,0.0,0.0,160.3,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
84,False,False,False,2022-10-27,PRODUTO,False,False,UN,1,ZENO AUTO PEÇAS,17,FILTRO LUB,11.0,14.4,6.0,0.0,0.0,86.4,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
84,False,False,False,2022-10-27,PRODUTO,False,False,UN,1,ZENO AUTO PEÇAS,17,FILTRO LUB,11.0,17.13,6.0,0.0,0.0,102.78,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
85,False,False,False,2022-10-27,PRODUTO,False,False,un,1,ZENO AUTO PEÇAS,166,AMORTECEDOR TRASEIRO,187.0,187.0,1.0,0.0,0.0,187.0,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
85,False,False,False,2022-10-27,PRODUTO,False,False,un,1,ZENO AUTO PEÇAS,167,AMORTECEDOR DIANTEIRO DIREITO,311.61,311.61,1.0,0.0,0.0,311.61,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
85,False,False,False,2022-10-27,PRODUTO,False,False,un,1,ZENO AUTO PEÇAS,168,AMORTECEDOR DIANTEIRO ESQUERDO,294.34,294.34,1.0,0.0,0.0,294.34,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
85,False,False,False,2022-10-27,PRODUTO,False,False,un,1,ZENO AUTO PEÇAS,141,BATENTE AMORTECEDOR TRAS DIREI,40.0,40.58,1.0,0.0,0.0,40.58,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
85,False,False,False,2022-10-27,PRODUTO,False,False,un,1,ZENO AUTO PEÇAS,169,BATENTE AMORTECEDOR DIANTEIRO,14.42,14.42,2.0,0.0,0.0,28.84,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
86,False,False,False,2022-10-28,PRODUTO,False,False,un,3,MAESTRI AUTO PEÇAS,174,SPRAY TINTA AUTOMOTIVA,27.5,27.5,2.0,0.0,0.0,55.0,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
87,False,False,False,2022-10-28,PRODUTO,False,False,un,3,MAESTRI AUTO PEÇAS,175,ROLAMENTO ALTERNADOR COM VEDACAO,22.5,22.5,1.0,0.0,0.0,22.5,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
88,False,False,False,2022-10-28,PRODUTO,False,False,UN,3,MAESTRI AUTO PEÇAS,97,CORREIA ALTERNADOR,30.0,28.75,1.0,0.0,0.0,28.75,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
89,False,False,False,2022-10-28,PRODUTO,False,False,un,3,MAESTRI AUTO PEÇAS,172,AMORTECEDOR DIANTEIRO,334.0,334.0,2.0,0.0,0.0,668.0,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
89,False,False,False,2022-10-28,PRODUTO,False,False,un,3,MAESTRI AUTO PEÇAS,173,BIELETA BARRA ESTABILIZADORA DIANT,47.25,47.25,2.0,0.0,0.0,94.5,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
90,False,False,False,2022-10-28,PRODUTO,False,False,un,3,MAESTRI AUTO PEÇAS,169,BATENTE AMORTECEDOR DIANTEIRO,14.42,14.28,2.0,0.0,0.0,28.56,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
90,False,False,False,2022-10-28,PRODUTO,False,False,UN,3,MAESTRI AUTO PEÇAS,125,COXIM AMORTECEDOR DIANTEIRO,35.33,30.0,2.0,0.0,0.0,60.0,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
90,False,False,False,2022-10-28,PRODUTO,False,False,un,3,MAESTRI AUTO PEÇAS,176,LOCALIZADOR COM ROLAMNETO AMORTEC,39.17,39.17,2.0,0.0,0.0,78.34,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
91,False,False,False,2022-11-03,PRODUTO,False,False,UN,2,COREMMA LTDA,79,BARRA AXIAL,28.77,29.71,1.0,0.0,0.0,29.71,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
91,False,False,False,2022-11-03,PRODUTO,False,False,UN,2,COREMMA LTDA,25,PIVO SUSPENSAO,88.94,42.44,1.0,0.0,0.0,42.44,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
91,False,False,False,2022-11-03,PRODUTO,False,False,un,2,COREMMA LTDA,144,JUNTA FIXA,136.48,119.79,1.0,0.0,0.0,119.79,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
92,False,False,False,2022-11-03,PRODUTO,False,False,un,2,COREMMA LTDA,143,TERMINAL DIRECAO,48.27,37.45,1.0,0.0,0.0,37.45,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
93,False,False,False,2022-11-03,PRODUTO,False,False,un,2,COREMMA LTDA,113,VELA IGNICAO,17.3,13.2,4.0,0.0,0.0,52.8,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
94,False,False,False,2022-10-31,PRODUTO,False,False,LT,1,ZENO AUTO PEÇAS,185,LUB TOP TURBO 15W40,36.54,36.54,2.0,0.0,0.0,73.08,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
94,False,False,False,2022-10-31,PRODUTO,False,False,LT,1,ZENO AUTO PEÇAS,186,LUB TO TURBO 15W40 3L,110.23,110.23,2.0,0.0,0.0,220.46,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
94,False,False,False,2022-10-31,PRODUTO,False,False,UN,1,ZENO AUTO PEÇAS,31,BUCHA BANDEJA DIANTEIRA,18.64,42.12,8.0,0.0,0.0,336.96,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
94,False,False,False,2022-10-31,PRODUTO,False,False,un,1,ZENO AUTO PEÇAS,172,AMORTECEDOR DIANTEIRO,334.0,215.19,2.0,0.0,0.0,430.38,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
94,False,False,False,2022-10-31,PRODUTO,False,False,UN,1,ZENO AUTO PEÇAS,180,PIVO SUSPENSAO INFERIOR,84.66,84.66,2.0,0.0,0.0,169.32,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
94,False,False,False,2022-10-31,PRODUTO,False,False,UN,1,ZENO AUTO PEÇAS,179,PIVO SUSPENSAO SUPERIOR,86.04,86.04,2.0,0.0,0.0,172.08,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
94,False,False,False,2022-10-31,PRODUTO,False,False,un,1,ZENO AUTO PEÇAS,136,BUCHA BARRA ESTABILIZADORA,24.77,19.87,2.0,0.0,0.0,39.74,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
95,False,False,False,2022-10-31,PRODUTO,False,False,un,1,ZENO AUTO PEÇAS,184,JUNTA CARTER,63.84,63.84,1.0,0.0,0.0,63.84,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
95,False,False,False,2022-10-31,PRODUTO,False,False,UN,1,ZENO AUTO PEÇAS,148,JUNTA TAMPA VALVULA,55.65,67.64,1.0,0.0,0.0,67.64,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
95,False,False,False,2022-10-31,PRODUTO,False,False,un,1,ZENO AUTO PEÇAS,137,BIELETA DIANTEIRA,56.85,59.63,2.0,0.0,0.0,119.26,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
95,False,False,False,2022-10-31,PRODUTO,False,False,UN,1,ZENO AUTO PEÇAS,58,CORREIA MICRO V,51.84,46.66,2.0,0.0,0.0,93.32,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
96,False,False,False,2022-10-31,PRODUTO,False,False,UN,3,MAESTRI AUTO PEÇAS,181,INTERRUPTOR OLEO MOTOR,48.01,48.01,1.0,0.0,0.0,48.01,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
96,False,False,False,2022-10-31,PRODUTO,False,False,UN,3,MAESTRI AUTO PEÇAS,182,TAMPA RESERVATORIO RADIADOR,26.9,26.9,1.0,0.0,0.0,26.9,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
97,False,False,False,2022-11-03,PRODUTO,False,False,un,1,ZENO AUTO PEÇAS,121,LIMPA AR CONDICIONADO,18.8,18.8,1.0,0.0,0.0,18.8,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
97,False,False,False,2022-11-03,PRODUTO,False,False,UN,1,ZENO AUTO PEÇAS,77,FILTRO LUB CAM,40.18,25.33,1.0,0.0,0.0,25.33,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
97,False,False,False,2022-11-03,PRODUTO,False,False,un,1,ZENO AUTO PEÇAS,122,FILTRO AR CONDICIONADO,24.94,29.94,1.0,0.0,0.0,29.94,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
98,False,False,False,2022-11-03,PRODUTO,False,False,un,1,ZENO AUTO PEÇAS,137,BIELETA DIANTEIRA,59.63,55.03,1.0,0.0,0.0,55.03,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
99,False,False,False,2022-11-03,PRODUTO,False,False,UN,1,ZENO AUTO PEÇAS,25,PIVO SUSPENSAO,42.44,69.11,1.0,0.0,0.0,69.11,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
99,False,False,False,2022-11-03,PRODUTO,False,False,UN,1,ZENO AUTO PEÇAS,31,BUCHA BANDEJA DIANTEIRA,42.12,35.28,4.0,0.0,0.0,141.12,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
100,False,False,False,2022-11-03,PRODUTO,False,False,JG,1,ZENO AUTO PEÇAS,114,CABO VELA,100.0,131.57,6.0,236.83,30.0,552.59,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
100,False,False,False,2022-11-03,PRODUTO,False,False,un,1,ZENO AUTO PEÇAS,113,VELA IGNICAO,13.2,20.15,24.0,145.08,30.0,338.52,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
101,False,False,False,2022-11-01,PRODUTO,False,False,UN,1,ZENO AUTO PEÇAS,153,BOMBA GASOLINA,0.0,160.97,1.0,0.0,0.0,160.97,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
101,False,False,False,2022-11-01,PRODUTO,False,False,UN,1,ZENO AUTO PEÇAS,67,SENSOR COMBUSTIVEL,96.62,94.5,1.0,0.0,0.0,94.5,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
102,False,False,False,2022-11-01,PRODUTO,False,False,un,1,ZENO AUTO PEÇAS,188,CORREIA ELASTICA C/ FERRAMEN,53.8,53.8,1.0,0.0,0.0,53.8,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
102,False,False,False,2022-11-01,PRODUTO,False,False,un,1,ZENO AUTO PEÇAS,189,CORREIA ELASTICA,61.22,61.22,1.0,0.0,0.0,61.22,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
103,False,False,False,2022-11-01,PRODUTO,False,False,un,1,ZENO AUTO PEÇAS,190,RETENTOR,34.33,34.33,1.0,0.0,0.0,34.33,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
104,False,False,False,2022-11-01,PRODUTO,False,False,KT,1,ZENO AUTO PEÇAS,124,KIT CORREIA DENTADA,122.9,133.65,1.0,0.0,0.0,133.65,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
105,False,False,False,2022-11-01,PRODUTO,False,False,JG,1,ZENO AUTO PEÇAS,45,JOGO PASTILHA FREIO DIANTEIRO,79.0,95.83,1.0,0.0,0.0,95.83,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
105,False,False,False,2022-11-01,PRODUTO,False,False,JG,1,ZENO AUTO PEÇAS,147,JOGO DISCO FREIO DIANTEIRO VENTILADO,354.0,232.74,1.0,0.0,0.0,232.74,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
105,False,False,False,2022-11-01,PRODUTO,False,False,JG,1,ZENO AUTO PEÇAS,117,LONA FREIO,30.75,42.51,1.0,0.0,0.0,42.51,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
105,False,False,False,2022-11-01,PRODUTO,False,False,UN,1,ZENO AUTO PEÇAS,116,CILINDRO RODA,31.22,77.75,2.0,0.0,0.0,155.5,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
105,False,False,False,2022-11-01,PRODUTO,False,False,UN,1,ZENO AUTO PEÇAS,31,BUCHA BANDEJA DIANTEIRA,35.28,24.45,4.0,0.0,0.0,97.8,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
105,False,False,False,2022-11-01,PRODUTO,False,False,un,1,ZENO AUTO PEÇAS,187,REBITE ALUMINIO,3.5,3.5,1.0,0.0,0.0,3.5,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
106,False,False,False,2022-11-01,PRODUTO,False,False,un,1,ZENO AUTO PEÇAS,191,MANGUEIRA LIGACAO BOMBA,20.45,20.45,1.0,0.0,0.0,20.45,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
107,False,False,False,2022-11-01,PRODUTO,False,False,UN,1,ZENO AUTO PEÇAS,153,BOMBA GASOLINA,160.97,160.97,1.0,0.0,0.0,160.97,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
108,False,False,False,2022-11-03,PRODUTO,False,False,JG,1,ZENO AUTO PEÇAS,45,JOGO PASTILHA FREIO DIANTEIRO,95.83,121.84,1.0,0.0,0.0,121.84,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
109,False,False,False,2022-11-04,PRODUTO,False,False,un,1,ZENO AUTO PEÇAS,192,PIVO SUSPENSAO ESQUERDO,70.37,70.37,1.0,0.0,0.0,70.37,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
110,False,False,False,2022-11-03,PRODUTO,False,False,UN,1,ZENO AUTO PEÇAS,26,HOMOCINETICA,160.3,199.1,1.0,0.0,0.0,199.1,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
111,False,False,False,2022-11-04,PRODUTO,False,False,un,6,DABESUL DISTRIBUIDOR DE PEÇAS,107,LAMPADA,15.0,15.0,20.0,0.0,0.0,300.0,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
112,False,False,False,2022-11-01,PRODUTO,False,False,JG,3,MAESTRI AUTO PEÇAS,45,JOGO PASTILHA FREIO DIANTEIRO,121.84,40.0,1.0,0.0,0.0,40.0,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
113,False,False,False,2022-11-04,PRODUTO,False,False,un,3,MAESTRI AUTO PEÇAS,194,SILENCIOSO TRASEIRO,195.0,195.0,1.0,0.0,0.0,195.0,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
114,False,False,False,2022-11-04,PRODUTO,False,False,UN,1,ZENO AUTO PEÇAS,195,TRAVA E JUNTA FLANGE BOMBA,40.04,40.04,1.0,0.0,0.0,40.04,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
115,False,False,False,2022-11-07,PRODUTO,False,False,UN,1,ZENO AUTO PEÇAS,148,JUNTA TAMPA VALVULA,67.64,34.76,1.0,0.0,0.0,34.76,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
116,False,False,False,2022-11-05,PRODUTO,False,False,un,1,ZENO AUTO PEÇAS,197,COIFA CAIXA DIRECAO,30.97,30.97,1.0,0.0,0.0,30.97,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
117,False,False,False,2022-11-05,PRODUTO,False,False,UN,1,ZENO AUTO PEÇAS,31,BUCHA BANDEJA DIANTEIRA,24.45,113.67,4.0,0.0,0.0,454.68,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
119,False,False,False,2022-11-05,PRODUTO,False,False,KT,1,ZENO AUTO PEÇAS,33,KIT COIFA HOMOCINETICA CAMBIO,47.44,47.44,1.0,0.0,0.0,47.44,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
119,False,False,False,2022-11-05,PRODUTO,False,False,un,1,ZENO AUTO PEÇAS,198,TERMINAL DIRECAO DIREITO,70.75,70.75,1.0,0.0,0.0,70.75,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
119,False,False,False,2022-11-05,PRODUTO,False,False,un,1,ZENO AUTO PEÇAS,199,TRIZETA,63.02,63.02,1.0,0.0,0.0,63.02,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
120,False,False,False,2022-11-07,PRODUTO,False,False,un,1,ZENO AUTO PEÇAS,200,ROLAMENTO DE RODA TRASEIRO,92.27,92.27,2.0,0.0,0.0,184.54,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
120,False,False,False,2022-11-07,PRODUTO,False,False,KT,1,ZENO AUTO PEÇAS,34,KIT EMBREAGEM,295.0,497.15,1.0,0.0,0.0,497.15,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
121,False,False,False,2022-11-07,PRODUTO,False,False,un,1,ZENO AUTO PEÇAS,201,CILINDRO RODA TRASEIRO,57.6,57.6,2.0,0.0,0.0,115.2,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
121,False,False,False,2022-11-07,PRODUTO,False,False,un,1,ZENO AUTO PEÇAS,202,SAPATA FREIO C/HASTE,140.93,140.93,1.0,0.0,0.0,140.93,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
121,False,False,False,2022-11-07,PRODUTO,False,False,un,1,ZENO AUTO PEÇAS,203,TAMBOR FREIO TRASEIRO,214.89,214.89,2.0,0.0,0.0,429.78,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
122,False,False,False,2022-10-19,PRODUTO,False,False,un,7,BATERIAS PIONEIRO DISTRIBUIDORA,204,BATERIA ONBAT 45,144.58,144.58,1.0,0.0,0.0,144.58,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
123,False,False,False,2022-10-25,PRODUTO,False,False,UN,8,SIGA BEM DIST DE LUBRIFICANTES LTDA,178,PNEU 265/65/17 IMPORT,668.05,668.05,4.0,0.0,0.0,2672.2,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
123,False,False,False,2022-10-25,PRODUTO,False,False,UN,8,SIGA BEM DIST DE LUBRIFICANTES LTDA,163,PNEU 205/60/15 IMPORT,424.75,424.7,4.0,0.0,0.0,1698.8,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
124,False,False,False,2022-10-25,PRODUTO,False,False,un,9,AVIV COMERCIO LTDA (MAUER),205,PNEU 175/70/14 IMPORT,307.0,307.0,12.0,0.0,0.0,3684.0,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
124,False,False,False,2022-10-25,PRODUTO,False,False,un,9,AVIV COMERCIO LTDA (MAUER),206,PNEU 185/65/15 IMPORT,285.0,285.0,4.0,0.0,0.0,1140.0,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
124,False,False,False,2022-10-25,PRODUTO,False,False,un,9,AVIV COMERCIO LTDA (MAUER),108,PNEU 195/60/15 IMPOR,289.0,289.0,4.0,0.0,0.0,1156.0,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
126,False,False,False,2022-11-07,PRODUTO,False,False,un,1,ZENO AUTO PEÇAS,136,BUCHA BARRA ESTABILIZADORA,19.87,30.0,2.0,0.0,0.0,60.0,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
126,False,False,False,2022-11-07,PRODUTO,False,False,un,1,ZENO AUTO PEÇAS,137,BIELETA DIANTEIRA,55.03,70.06,1.0,0.0,0.0,70.06,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
127,False,False,False,2022-11-07,PRODUTO,False,False,un,1,ZENO AUTO PEÇAS,213,INTERRUPTOR RADIADOR,37.62,37.62,1.0,0.0,0.0,37.62,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
128,False,False,False,2022-11-07,PRODUTO,False,False,un,1,ZENO AUTO PEÇAS,214,MANGUEIRA AQUECEDOR,86.76,86.76,1.0,0.0,0.0,86.76,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
129,False,False,False,2022-11-07,PRODUTO,False,False,un,1,ZENO AUTO PEÇAS,202,SAPATA FREIO C/HASTE,140.93,87.46,1.0,0.0,0.0,87.46,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
129,False,False,False,2022-11-07,PRODUTO,False,False,un,1,ZENO AUTO PEÇAS,201,CILINDRO RODA TRASEIRO,57.6,128.59,2.0,0.0,0.0,257.18,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
130,False,False,False,2022-11-08,PRODUTO,False,False,UN,1,ZENO AUTO PEÇAS,38,RETENTOR HASTE VALVULA,6.6,6.56,8.0,0.0,0.0,52.48,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
131,False,False,False,2022-11-07,PRODUTO,False,False,UN,2,COREMMA LTDA,216,CJ FERRAMENTAS SINCRONISMO,504.5,504.5,1.0,0.0,0.0,504.5,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
132,False,False,False,2022-11-08,PRODUTO,False,False,PR,2,COREMMA LTDA,217,LUVA,58.8,58.8,1.0,0.0,0.0,58.8,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
133,False,False,False,2022-11-08,PRODUTO,False,False,UN,3,MAESTRI AUTO PEÇAS,125,COXIM AMORTECEDOR DIANTEIRO,30.0,78.6,2.0,0.0,0.0,157.2,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
133,False,False,False,2022-11-08,PRODUTO,False,False,un,3,MAESTRI AUTO PEÇAS,173,BIELETA BARRA ESTABILIZADORA DIANT,47.25,50.34,1.0,0.0,0.0,50.34,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
134,False,False,False,2022-11-08,PRODUTO,False,False,UNI,1,ZENO AUTO PEÇAS,7,KIT VALVULA TERMOSTATICA,288.2,288.2,1.0,0.0,0.0,288.2,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
134,False,False,False,2022-11-08,PRODUTO,False,False,UN,1,ZENO AUTO PEÇAS,125,COXIM AMORTECEDOR DIANTEIRO,78.6,46.88,2.0,0.0,0.0,93.76,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
135,False,False,False,2022-11-08,PRODUTO,False,False,un,1,ZENO AUTO PEÇAS,219,PARAFUSO CABECOTE,107.09,107.09,1.0,0.0,0.0,107.09,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
136,False,False,False,2022-11-08,PRODUTO,False,False,UN,1,ZENO AUTO PEÇAS,98,TINTA SPRAY,20.0,35.44,1.0,0.0,0.0,35.44,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
136,False,False,False,2022-11-08,PRODUTO,False,False,jg,1,ZENO AUTO PEÇAS,210,JOGO JUNTA SUPERIOR MOTOR,146.85,121.25,1.0,0.0,0.0,121.25,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
136,False,False,False,2022-11-08,PRODUTO,False,False,UN,1,ZENO AUTO PEÇAS,38,RETENTOR HASTE VALVULA,6.56,4.71,8.0,0.0,0.0,37.68,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
136,False,False,False,2022-11-08,PRODUTO,False,False,KT,1,ZENO AUTO PEÇAS,124,KIT CORREIA DENTADA,133.65,133.65,1.0,0.0,0.0,133.65,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
137,False,False,False,2022-11-08,PRODUTO,False,False,HOR,4,RET. MOT. BRUSQUENSE,1,SERVIÇO RETIFICA,0.0,74.0,1.0,0.0,0.0,74.0,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
138,False,False,False,2022-11-08,PRODUTO,False,False,un,3,MAESTRI AUTO PEÇAS,122,FILTRO AR CONDICIONADO,29.94,20.0,1.0,0.0,0.0,20.0,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
138,False,False,False,2022-11-08,PRODUTO,False,False,UN,3,MAESTRI AUTO PEÇAS,44,FILTRO AR,20.0,55.0,1.0,0.0,0.0,55.0,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
138,False,False,False,2022-11-08,PRODUTO,False,False,un,3,MAESTRI AUTO PEÇAS,220,HIGIENIZADOR AR CONDICIONADO,17.76,17.76,1.0,0.0,0.0,17.76,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
139,False,False,False,2022-11-08,PRODUTO,False,False,un,2,COREMMA LTDA,172,AMORTECEDOR DIANTEIRO,215.19,167.7,2.0,0.0,0.0,335.4,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
140,False,False,False,2022-11-08,PRODUTO,False,False,un,1,ZENO AUTO PEÇAS,135,SONDA LAMBDA,269.88,232.85,1.0,0.0,0.0,232.85,0,,False,E,,,,0.0,,,True,False,False,1,,,,,,,,,
